RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
Auto_user_YGProton6-480-IONA_Test_20180209-A	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-481-IONA_Test_20180209-B	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-482-IONA_Test_20180212-A1	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-735-IONA_Test_20180212-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-483-IONA_Test_20180212-B1	1	1	1	9/9	8/8	8/8	8/8	0	0	1
Auto_user_YG3-736-IONA_Test_20180212-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-737-IONA_Test_20180213-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-738-IONA_Test_20180213-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-484-IONA_Test_20180221-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-739-IONA_Test_20180221-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-485-IONA_Test_20180221-B1	1	1	1	9/9	8/8	8/8	8/8	0	0	1
Auto_user_YG3-740-IONA_Test_20180221-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-741-IONA_Test_20180222-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-742-IONA_Test_20180222-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-743-IONA_Test_20180223-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-744-IONA_Test_20180223-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-486-IONA_Test_20180226-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-745-IONA_Test_20180226-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-487-IONA_Test_20180226-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-746-IONA_Test_20180226-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-747-IONA_Test_20180227-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-748-IONA_Test_20180227-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-488-IONA_Test_20180301-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-749-IONA_Test_20180301-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-489-IONA_Test_20180301-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-750-IONA_Test_20180301-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-490-IONA_Test_20180302-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-751-IONA_Test_20180302-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-491-IONA_Test_20180302-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-752-IONA_Test_20180302-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-492-IONA_Test_20180305-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-753-IONA_Test_20180305-A2	1	1	0	9/0	0/0	0/8	0/8	0	0	1
Auto_user_YGProton6-493-IONA_Test_20180305-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-754-IONA_Test_20180305-B2	1	1	0	9/0	0/0	0/8	0/8	0	0	1
Auto_user_YGProton6-494-IONA_Test_20180306-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-495-IONA_Test_20180306-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-755-IONA_Test_20180307-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-496-IONA_Test_20180307-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-756-IONA_Test_20180307-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-497-IONA_Test_20180307-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-757-IONA_Test_20180308-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-498-IONA_Test_20180308-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-758-IONA_Test_20180308-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-499-IONA_Test_20180308-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-500-IONA_Test_20180309-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-759-IONA_Test_20180309-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-501-IONA_Test_20180309-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-760-IONA_Test_20180309-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-761-IONA_Test_20180312-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-762-IONA_Test_20180312-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-763-IONA_Test_20180313-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-764-IONA_Test_20180313-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-765-IONA_Test_20180314-A	1	1	0	9/0	0/0	0/8	0/8	0	0	1
Auto_user_YG3-766-IONA_Test_20180314-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-767-IONA_Test_20180315-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-768-IONA_Test_20180315-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-769-IONA_Test_20180316-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-770-IONA_Test_20180316-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-771-IONA_Test_20180319-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-772-IONA_Test_20180319-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-773-IONA_Test_20180320-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-774-IONA_Test_20180320-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-775-IONA_Test_20180321-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-776-IONA_Test_20180321-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-777-IONA_Test_20180322-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-778-IONA_Test_20180322-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-779-IONA_Test_20180326-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-780-IONA_Test_20180326-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-781-IONA_Test_20180327-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-782-IONA_Test_20180327-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-783-IONA_Test_20180328-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-784-IONA_Test_20180328-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-785-IONA_Test_20180329-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-786-IONA_Test_20180329-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-787-IONA_Test_20180330-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-788-IONA_Test_20180330-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-789-IONA_Test_20180402-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-790-IONA_Test_20180402-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-791-IONA_Test_20180403-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-792-IONA_Test_20180403-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-793-IONA_Test_20180406-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-794-IONA_Test_20180406-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-502-IONA_Test_20180409-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-795-IONA_Test_20180409-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-503-IONA_Test_20180409-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-796-IONA_Test_20180409-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-504-IONA_Test_20180411-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-505-IONA_Test_20180411-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-797-IONA_Test_20180417-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-798-IONA_Test_20180417-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-799-IONA_Test_20180418-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-800-IONA_Test_20180418-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-801-IONA_Test_20180419-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-802-IONA_Test_20180419-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-803-IONA_Test_20180423-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-804-IONA_Test_20180423-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-805-IONA_Test_20180425-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-806-IONA_Test_20180425-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-807-IONA_Test_20180426-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-808-IONA_Test_20180426-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-809-IONA_Test_20180427-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-810-IONA_Test_20180427-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-811-IONA_Test_20180501-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-812-IONA_Test_20180501-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-506-IONA_Test_20180502-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-813-IONA_Test_20180502-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-507-IONA_Test_20180502-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-814-IONA_Test_20180502-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-815-IONA_Test_20180503-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-816-IONA_Test_20180503-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-508-IONA_Test_20180504-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-509-IONA_Test_20180504-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-510-IONA_Test_20180507-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-511-IONA_Test_20180507-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-512-IONA_Test_20180508-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-513-IONA_Test_20180508-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-514-IONA_Test_20180509-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-817-IONA_Test_20180509-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-515-IONA_Test_20180509-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-818-IONA_Test_20180509-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-516-IONA_Test_20180511-A1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-819-IONA_Test_20180511-A2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YGProton6-517-IONA_Test_20180511-B1	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-820-IONA_Test_20180511-B2	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-821-IONA_Test_20180515-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-822-IONA_Test_20180515-B	1	1	1	9/9	9/9	7/8	7/8	0	0	1
Auto_user_YG3-823-IONA_Test_20180517-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-824-IONA_Test_20180517-B	1	1	1	8/8	8/8	7/7	7/7	0	0	1
Auto_user_YG3-825-IONA_Test_20180523-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-826-IONA_Test_20180523-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-827-IONA_Test_20180530-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-828-IONA_Test_20180530-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-829-IONA_Test_20180605-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-830-IONA_Test_20180605-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-831-IONA_Test_20180607-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-832-IONA_Test_20180607-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-518-IONA_Test_20180614-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-519-IONA_Test_20180614-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-520-IONA_Test_20180615-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-521-IONA_Test_20180615-B	1	1	1	12/12	12/12	11/11	11/11	0	0	1
Auto_user_YGProton6-522-IONA_Test_20180620-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-523-IONA_Test_20180620-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-524-IONA_Test_20180622-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-525-IONA_Test_20180622-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-526-IONA_Test_20180628-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-527-IONA_Test_20180628-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-528-IONA_Test_20180704-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-529-IONA_Test_20180704-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-530-IONA_Test_20180705-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-531-IONA_Test_20180705-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-532-IONA_Test_20180709-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-533-IONA_Test_20180709-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-534-IONA_Test_20180710-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-535-IONA_Test_20180710-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-536-IONA_Test_20180713-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-833-IONA_Test_20180713-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-537-IONA_Test_20180713-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-834-IONA_Test_20180713-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-538-IONA_Test_20180717-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-835-IONA_Test_20180717-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-539-IONA_Test_20180717-B1	0	0	0	0	0/0	0/12	0/12	0	0	1
Auto_user_YG3-836-IONA_Test_20180717-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-540-IONA_Test_20180718-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-541-IONA_Test_20180718-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-542-IONA_Test_20180719-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-837-IONA_Test_20180719-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-543-IONA_Test_20180719-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-838-IONA_Test_20180719-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-839-IONA_Test_20180720-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-840-IONA_Test_20180720-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-841-IONA_Test_20180724-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-842-IONA_Test_20180724-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-843-IONA_Test_20180726-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-844-IONA_Test_20180726-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-845-IONA_Test_20180730-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-846-IONA_Test_20180730-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-847-IONA_Test_20180731-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-848-IONA_Test_20180731-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-544-IONA_Test_20180802-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-545-IONA_Test_20180802-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-546-IONA_Test_20180803-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-547-IONA_Test_20180803-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-548-IONA_Test_20180807-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-549-IONA_Test_20180807-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-849-IONA_Test_20180808-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-850-IONA_Test_20180808-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-851-IONA_Test_20180809-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-852-IONA_Test_20180809-B	1	1	1	12/13	12/13	12/12	12/12	0	0	1
Auto_user_YG3-853-IONA_Test_20180810-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-854-IONA_Test_20180810-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-855-IONA_Test_20180813-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-856-IONA_Test_20180813-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-857-IONA_Test_20180814-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-858-IONA_Test_20180814-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-859-IONA_Test_20180816-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-550-IONA_Test_20180816-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-860-IONA_Test_20180816-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-551-IONA_Test_20180816-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-552-IONA_Test_20180817-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-861-IONA_Test_20180817-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-553-IONA_Test_20180817-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-862-IONA_Test_20180817-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-554-IONA_Test_20180821-A1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-863-IONA_Test_20180821-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-555-IONA_Test_20180821-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-864-IONA_Test_20180821-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-865-IONA_Test_20180823-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-866-IONA_Test_20180823-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-867-IONA_Test_20180824-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-868-IONA_Test_20180824-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-869-IONA_Test_20180829-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-870-IONA_Test_20180829-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-871-IONA_Test_20180830-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-872-IONA_Test_20180830-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-873-IONA_Test_20180903-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-874-IONA_Test_20180903-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-875-IONA_Test_20180904-A	1	1	1	11/11	11/11	10/10	10/10	0	0	1
Auto_user_YG3-876-IONA_Test_20180904-B	1	1	1	12/12	12/12	11/11	11/11	0	0	1
Auto_user_YGProton6-556-IONA_Test_20180905-A	1	1	1	10/10	10/10	9/9	9/9	0	0	1
Auto_user_YGProton6-557-IONA_Test_20180905-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-558-IONA_Test_20180906-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-559-IONA_Test_20180906-B	1	1	1	10/10	10/10	9/9	9/9	0	0	1
Auto_user_YG3-877-IONA_Test_20180907-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-878-IONA_Test_20180907-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-879-IONA_Test_20180910-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-880-IONA_Test_20180910-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-560-IONA_Test_20180913-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-561-IONA_Test_20180913-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-881-IONA_Test_20180914-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-882-IONA_Test_20180914-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-883-IONA_Test_20180917-A	1	1	1	12/12	12/12	11/11	11/11	0	0	1
Auto_user_YG3-884-IONA_Test_20180917-B	1	1	1	11/11	11/11	10/10	10/10	0	0	1
Auto_user_YG3-885-IONA_Test_20180919-A	1	1	1	12/12	12/12	11/11	11/11	0	0	1
Auto_user_YG3-886-IONA_Test_20180919-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-887-IONA_Test_20180920-A	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-888-IONA_Test_20180920-B	1	1	1	9/9	9/9	8/8	8/8	0	0	1
Auto_user_YG3-889-IONA_Test_20180921-A	0	0	0	0	0/0	0/12	0/12	0	0	1
Auto_user_YGProton6-562-IONA_Test_20180921-AR	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-890-IONA_Test_20180921-B	1	1	1	13/13	13/13	1/12	1/12	0	0	1
Auto_user_YGProton6-563-IONA_Test_20180921-BR	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-564-IONA_Test_20180925-A	1	1	1	10/10	10/10	9/9	9/9	0	0	1
Auto_user_YGProton6-565-IONA_Test_20180925-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-891-IONA_Test_20180927-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-892-IONA_Test_20180927-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-893-IONA_Test_20180928-A	1	1	1	11/11	11/11	10/10	10/10	0	0	1
Auto_user_YG3-894-IONA_Test_20180928-B	1	1	1	10/10	10/10	9/9	9/9	0	0	1
Auto_user_YG3-895-IONA_Test_20181001-A	1	1	1	12/12	12/12	11/11	11/11	0	0	1
Auto_user_YG3-896-IONA_Test_20181001-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-897-IONA_Test_20181003-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-898-IONA_Test_20181003-B	1	1	1	12/13	12/13	12/12	12/12	0	0	1
Auto_user_YGProton6-566-IONA_Test_20181005-A1	1	1	1	12/13	12/13	12/12	12/12	0	0	1
Auto_user_YG3-899-IONA_Test_20181005-A2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YGProton6-567-IONA_Test_20181005-B1	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-900-IONA_Test_20181005-B2	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-901-IONA_Test_20181008-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-902-IONA_Test_20181008-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-903-IONA_Test_20181012-A	1	1	1	13/13	13/13	12/12	12/12	0	0	1
Auto_user_YG3-904-IONA_Test_20181012-B	1	1	1	13/13	13/13	12/12	12/12	0	0	1
